source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
4689637991231181696,5.971215990143505,0.02833224300035216,-72.08531595073119,0.022845583592523727,0.3392112688594866,0.03099122806166457,10.898767,1.7876673,,,"NOT_AVAILABLE",4176.3726,0.6433
4689637995526999680,5.97808358468139,0.22673499882468925,-72.08706634234682,0.07126442227215263,0.4152843713532678,0.10729732297286704,14.138757,0.8343029,,,"NOT_AVAILABLE",5095.6333,
4689637789368594944,5.992558475115972,0.7749537577364404,-72.09179319232818,0.6209866993242114,-0.803452291510397,0.7493039900125762,10.676243,0.55655384,,,"NOT_AVAILABLE",6072.0,
4689637991231188352,5.982917396489215,0.24869482903968546,-72.08175889572875,0.18126983312158823,,,12.755561,1.234786,,,"NOT_AVAILABLE",5143.45,
4689637991231186944,5.980087439080253,1.853533107076865,-72.08702279518285,0.8162889141360744,,,13.176133,1.0697184,,,"NOT_AVAILABLE",5215.175,
4689637991231192960,5.9884024332219985,0.9688754041916211,-72.08406026547443,13.236642910598713,,,13.70538,0.9982405,,,"NOT_AVAILABLE",5095.6333,
4689637995526876800,5.973621522216123,0.24804666611328616,-72.08008179507334,0.18527941860490965,-0.36678112666688045,0.16264582691232052,13.677268,1.1535568,,,"NOT_AVAILABLE",5076.0,
4689637991231191296,5.9867845078365916,0.07880970518980032,-72.08490280108374,0.08583439745217639,0.18763710595681685,0.09383164499652426,12.791965,1.1857023,,,"NOT_AVAILABLE",5143.45,
4689637991231191168,5.986600574715002,0.05741111054667113,-72.08600218684595,0.07938252368364515,0.20683539837665385,0.0691030702107136,13.535878,1.1118546,,,"NOT_AVAILABLE",5143.45,
4689638064246284544,5.9772628157419705,0.11267677811426453,-72.07628628752967,0.09706338802360072,,,13.745318,0.93609047,,,"NOT_AVAILABLE",5076.0,
4689637991231189760,5.984647474581449,0.061390990421097545,-72.07820512317059,0.050030548971338976,0.48317981239821733,0.0693581237312083,12.72394,1.2596502,,,"NOT_AVAILABLE",4904.4526,
4689637991231189504,5.9840589029906885,0.03452315923669153,-72.07969197309852,0.041099601885682936,0.24631322065106073,0.037427614615407855,11.864679,1.6106434,,,"NOT_AVAILABLE",4451.5,
4689637995526939392,5.978297138567445,0.05109983871364913,-72.08554562315487,0.04632787941106175,0.15942400504073645,0.06112818205437635,10.942257,2.051365,,,"VARIABLE",3720.3333,
4689638064253892480,5.978872120775375,0.3901104986375934,-72.07547669807109,0.43021032727808894,5.059359252036462,0.4409608078651996,12.368582,1.3533049,,,"NOT_AVAILABLE",4821.6665,1.0158
4689637789376112256,5.992497193999939,0.05462125391182194,-72.09701985759983,0.04222488428022921,0.10850877025636879,0.056192312603542106,11.074667,2.7565765,,,"NOT_AVAILABLE",4021.8826,1.5387
4689637995526877696,5.981249938674775,38.50562973226065,-72.0816598119598,4.767705486494269,,,14.76404,,,,"NOT_AVAILABLE",,
4689638059950668800,5.98783959837847,0.628045583107792,-72.07377321050318,0.33420335717463456,,,12.357172,1.3358116,,,"NOT_AVAILABLE",5000.0,
4689637995526881920,5.986869863856369,26.25691275249375,-72.08289397145495,14.004070470867115,,,14.859614,0.7463541,,,"NOT_AVAILABLE",5095.6333,
4689637789376063616,5.988399393981735,0.05318095276682737,-72.08908273067043,0.03770037068059776,0.34748650559273664,0.04571159378572467,12.091055,1.3810177,,,"NOT_AVAILABLE",4797.6665,
4689637995526982912,5.98727275599602,1.1332297670096514,-72.08756303226451,15.567085363763354,,,13.180701,1.1551085,,,"NOT_AVAILABLE",5143.45,
